image_path,dish_id,calories,mass,fat,protein,carbohydrates
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559846585/rgb.png,1559846585,114.972008,201.0,0.201,0.804,30.551998
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1557937574/rgb.png,1557937574,5.59,13.0,0.065,0.182,1.196
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562703408/rgb.png,1562703408,311.209167,196.0,12.049189,17.407734,32.833611
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565021965/rgb.png,1565021965,92.039993,177.0,0.354,17.700001,1.239
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564514906/rgb.png,1564514906,199.266052,178.0,20.85108,25.466618,8.858501
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562085672/rgb.png,1562085672,122.084,46.0,1.932,6.21,19.458
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562173247/rgb.png,1562173247,290.550018,149.0,17.879999,13.261001,17.879999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566402232/rgb.png,1566402232,511.396118,841.0,8.997679,48.854603,54.081619
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566328776/rgb.png,1566328776,901.810059,436.0,28.684999,77.723999,78.293999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563464389/rgb.png,1563464389,91.970001,17.0,7.14,6.29,0.238
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560455179/rgb.png,1560455179,103.320847,150.0,5.987522,1.908316,12.081323
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564588719/rgb.png,1564588719,222.278015,81.0,16.299,11.681,6.366
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560367085/rgb.png,1560367085,77.559998,183.0,2.669,4.983,10.636
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561746970/rgb.png,1561746970,303.636078,363.0,8.662106,24.098282,34.998116
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563827086/rgb.png,1563827086,199.044998,175.0,7.69,10.0,23.585001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558115320/rgb.png,1558115320,173.430008,30.0,14.85,6.72,6.81
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565627800/rgb.png,1565627800,167.18927,261.0,2.134098,19.602438,13.966903
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565207896/rgb.png,1565207896,298.380798,383.0,18.03528,24.572189,18.665737
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563827060/rgb.png,1563827060,146.244995,55.0,5.17,6.16,18.425001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563897047/rgb.png,1563897047,66.040001,127.0,0.254,12.7,0.889
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558376212/rgb.png,1558376212,300.612,52.0,25.74,11.648001,11.804
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562615283/rgb.png,1562615283,176.535965,78.0,11.37568,15.28025,3.265865
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566933226/rgb.png,1566933226,245.449509,171.0,7.784025,22.552277,19.447062
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558640671/rgb.png,1558640671,32.299999,95.0,0.19,0.76,7.6
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562615360/rgb.png,1562615360,331.481995,191.0,20.402439,17.89061,20.033928
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563395510/rgb.png,1563395510,415.627411,372.0,19.100136,34.771233,33.541649
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566501473/rgb.png,1566501473,413.942017,371.0,14.89,52.967999,18.319
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561654392/rgb.png,1561654392,494.065491,282.0,35.081356,30.914278,13.55521
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561737200/rgb.png,1561737200,478.582001,262.0,32.230999,37.081001,5.929
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563565289/rgb.png,1563565289,93.367996,88.0,2.112,2.728,19.360001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561060558/rgb.png,1561060558,194.199005,221.0,6.213,10.253,27.127001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558110385/rgb.png,1558110385,52.869999,34.0,3.57,4.25,0.408
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558724959/rgb.png,1558724959,581.441956,426.0,36.466,21.298,57.004002
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563468240/rgb.png,1563468240,93.100006,239.0,0.371,1.327,23.941999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565383159/rgb.png,1565383159,706.358948,468.0,51.396999,50.022999,14.009
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560370114/rgb.png,1560370114,7.956,39.0,0.039,0.858,1.521
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563389719/rgb.png,1563389719,529.817993,457.0,29.358,46.358997,21.484001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562688382/rgb.png,1562688382,113.599998,71.0,7.1,9.94,2.13
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562783605/rgb.png,1562783605,75.599998,270.0,1.08,5.94,14.309999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558637896/rgb.png,1558637896,84.870003,123.0,0.246,0.861,22.140001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562605411/rgb.png,1562605411,336.492828,363.0,18.620287,17.566744,26.050266
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562173111/rgb.png,1562173111,792.179993,163.0,50.529999,27.710001,68.459999
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566488928/rgb.png,1566488928,103.048294,147.0,2.219561,1.327024,19.982441
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558373687/rgb.png,1558373687,306.694,89.0,24.297001,17.177,3.738
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558548666/rgb.png,1558548666,97.5,75.0,0.225,2.025,21.0
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559239256/rgb.png,1559239256,60.16,128.0,0.128,1.152,15.36
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559844030/rgb.png,1559844030,25.410002,77.0,0.231,0.539,6.16
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567789190/rgb.png,1567789190,507.388397,177.0,43.178196,22.0734,7.1692
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559593746/rgb.png,1559593746,156.962936,186.0,12.440333,3.499168,9.556887
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562615324/rgb.png,1562615324,258.315979,136.0,15.319679,16.498249,13.705867
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562874203/rgb.png,1562874203,362.521729,332.0,40.901203,42.49926,13.621237
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563217939/rgb.png,1563217939,227.242706,171.0,12.185005,21.324188,7.603419
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566414291/rgb.png,1566414291,345.14212,244.0,14.794408,7.035223,46.021748
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563822636/rgb.png,1563822636,237.019379,258.0,13.74615,19.792339,10.662965
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560974707/rgb.png,1560974707,55.025124,60.0,2.003546,2.992605,7.088692
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562686548/rgb.png,1562686548,413.493988,280.0,23.967999,27.464001,20.892
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558031019/rgb.png,1558031019,206.442001,197.0,6.553999,7.313,30.423998
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565811000/rgb.png,1565811000,342.850006,225.0,7.46,64.129997,0.72
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563218408/rgb.png,1563218408,245.339996,87.0,10.44,10.44,27.84
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564589072/rgb.png,1564589072,419.31073,241.0,24.043901,17.40756,31.756098
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567106825/rgb.png,1567106825,220.200867,104.0,16.905151,13.460875,3.357732
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560356523/rgb.png,1560356523,497.719971,92.0,38.639999,34.040001,1.288
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562096973/rgb.png,1562096973,348.999664,350.0,34.642704,39.411209,17.928936
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558028492/rgb.png,1558028492,20.74,61.0,0.122,0.488,4.88
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562010394/rgb.png,1562010394,188.610443,116.0,12.935694,14.15958,3.708065
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564432165/rgb.png,1564432165,246.028381,160.0,11.339486,8.381219,29.141865
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560802149/rgb.png,1560802149,365.517456,249.0,17.394941,39.855083,10.470455
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559841781/rgb.png,1559841781,45.019997,43.0,0.411,0.866,10.49
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561661552/rgb.png,1561661552,394.725677,325.0,11.388464,25.610855,46.265839
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558381084/rgb.png,1558381084,36.57,53.0,0.106,0.371,9.54
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562873155/rgb.png,1562873155,41.33675,79.0,2.052025,1.38645,5.39175
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562602832/rgb.png,1562602832,144.182281,188.0,5.482155,9.786214,15.514251
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561578394/rgb.png,1561578394,276.044403,185.0,13.940609,17.828014,19.464626
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562183175/rgb.png,1562183175,290.28244,324.0,15.717025,7.615252,32.917038
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563911156/rgb.png,1563911156,140.448929,96.0,4.935409,17.850359,5.319837
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558114875/rgb.png,1558114875,74.360001,143.0,0.286,20.02,0.429
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563217736/rgb.png,1563217736,23.449999,67.0,0.268,1.608,4.69
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561578188/rgb.png,1561578188,57.990978,201.0,1.453176,2.82298,10.810784
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558373074/rgb.png,1558373074,73.839996,142.0,0.284,19.879999,0.426
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563309315/rgb.png,1563309315,613.17688,462.0,19.933886,91.96595,13.225592
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565711326/rgb.png,1565711326,296.092896,285.0,10.290755,3.009226,49.627357
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559844611/rgb.png,1559844611,55.889999,81.0,0.162,0.567,14.580001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560801773/rgb.png,1560801773,13.5,54.0,0.162,0.972,2.7
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558549086/rgb.png,1558549086,73.150002,95.0,0.095,1.9,16.15
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559678127/rgb.png,1559678127,108.642006,170.0,7.418569,3.004627,9.871039
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562876732/rgb.png,1562876732,350.566833,291.0,13.169589,27.639404,36.560165
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1557861795/rgb.png,1557861795,13.64,31.0,0.651,0.992,1.333
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563222745/rgb.png,1563222745,135.360001,48.0,5.76,5.76,15.36
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562009182/rgb.png,1562009182,306.229919,274.0,20.686609,23.34761,10.74478
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562775275/rgb.png,1562775275,173.680008,318.0,2.352,4.636,35.919998
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563824377/rgb.png,1563824377,454.046021,338.0,28.374001,38.936001,12.238
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560444785/rgb.png,1560444785,313.079987,448.0,13.188,13.360001,38.66
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563480505/rgb.png,1563480505,767.266785,475.0,33.528202,79.754471,29.452
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562617470/rgb.png,1562617470,440.867065,321.0,19.671377,29.481651,37.176857
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1567526888/rgb.png,1567526888,479.179993,816.0,7.59,47.294998,51.193001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558721345/rgb.png,1558721345,19.5,78.0,0.234,1.404,3.9
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561574815/rgb.png,1561574815,74.852959,89.0,6.637806,1.653304,3.246844
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566849895/rgb.png,1566849895,112.309998,153.0,7.341,1.31,12.821001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560369122/rgb.png,1560369122,92.058571,183.0,5.250934,2.884234,10.457476
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564170283/rgb.png,1564170283,646.588135,301.0,32.647552,55.615635,31.982321
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565728453/rgb.png,1565728453,293.899658,140.0,11.317793,28.208755,17.91408
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561579867/rgb.png,1561579867,369.364288,217.0,20.497877,37.048073,7.796568
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566589967/rgb.png,1566589967,381.661957,322.0,16.1381,46.94825,13.400992
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563998244/rgb.png,1563998244,259.479187,170.0,10.330991,24.273895,16.383186
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565023157/rgb.png,1565023157,379.034851,260.0,27.309677,23.824001,8.572904
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562611580/rgb.png,1562611580,141.0,50.0,6.0,6.0,16.0
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566414611/rgb.png,1566414611,105.599998,64.0,2.304,19.84,0.0
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558468401/rgb.png,1558468401,75.200005,47.0,7.05,0.94,4.23
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558723047/rgb.png,1558723047,31.620001,93.0,0.186,0.744,7.44
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565987081/rgb.png,1565987081,268.069977,288.0,5.62,48.795998,3.804
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565725156/rgb.png,1565725156,452.669983,500.0,11.922,61.735004,24.225
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558113154/rgb.png,1558113154,37.259998,54.0,0.108,0.378,9.72
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558725403/rgb.png,1558725403,289.050018,50.0,24.75,11.200001,11.35
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559233570/rgb.png,1559233570,16.83,51.0,0.153,0.357,4.08
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566850099/rgb.png,1566850099,113.057968,112.0,10.687347,1.525551,4.140735
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563216717/rgb.png,1563216717,246.007996,332.0,5.636517,33.06871,16.284782
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565379377/rgb.png,1565379377,470.011047,397.0,20.932283,38.23175,32.930637
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559235771/rgb.png,1559235771,145.800003,54.0,4.32,5.0328,21.762001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565034330/rgb.png,1565034330,614.015503,483.0,31.386456,42.396172,39.217323
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559843690/rgb.png,1559843690,61.740002,134.0,0.342,1.751,14.05
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558724005/rgb.png,1558724005,31.620001,93.0,0.186,0.744,7.44
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560368110/rgb.png,1560368110,16.02,89.0,0.178,0.801,3.471
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561404505/rgb.png,1561404505,543.92334,442.0,34.617195,36.765293,25.785635
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562960437/rgb.png,1562960437,97.290001,69.0,4.692,1.449,12.42
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560367715/rgb.png,1560367715,597.531189,305.0,26.680105,44.518318,40.813663
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562947376/rgb.png,1562947376,36.5,73.0,0.073,0.365,9.49
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565981802/rgb.png,1565981802,99.754425,152.0,5.596065,8.817584,6.631088
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566333291/rgb.png,1566333291,549.755615,439.0,21.439438,41.324966,49.02037
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1564429843/rgb.png,1564429843,395.729828,474.0,11.635026,21.758062,52.371742
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562690917/rgb.png,1562690917,69.061707,122.0,1.301829,1.461342,14.426828
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1558639907/rgb.png,1558639907,10.440001,58.0,0.116,0.522,2.262
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559590157/rgb.png,1559590157,230.485992,234.0,5.829,38.512001,5.047
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565194752/rgb.png,1565194752,322.893646,510.0,3.975512,39.087803,25.826488
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1561404458/rgb.png,1561404458,410.311737,259.0,24.921593,33.127415,15.13535
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560455059/rgb.png,1560455059,25.550001,134.0,0.21,1.173,5.679
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1565810969/rgb.png,1565810969,4.6,20.0,0.08,0.58,0.72
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559332822/rgb.png,1559332822,540.587341,408.0,28.622438,51.690758,15.932929
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563294547/rgb.png,1563294547,430.265656,455.0,16.907398,4.364019,71.27211
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1559589942/rgb.png,1559589942,290.348022,179.0,10.175,13.488,36.630001
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562086067/rgb.png,1562086067,178.178009,209.0,0.539,2.255,42.812
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1562602888/rgb.png,1562602888,209.382294,343.0,5.792155,18.706215,21.429251
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1566414924/rgb.png,1566414924,247.482193,227.0,17.619051,4.710957,20.417046
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1560802764/rgb.png,1560802764,111.832207,99.0,3.250635,16.39369,3.44357
/Users/j/.cache/kagglehub/datasets/gillesokhin/nutrition5k-dataset/versions/6/imagery/realsense_overhead/dish_1563309189/rgb.png,1563309189,37.950001,33.0,3.531,0.264,2.079
